transaction_id,user_id,product_id,quantidade,data_da_transacao,preco
939be962-3f51-4d18-9249-20ba15fc273e,96e3b631-f007-46d7-a840-9511a853d763,0226de3e-15ad-4c55-acc2-19e64f84e43b,1,2024-04-20,2170.68
1dd78acb-37aa-446a-88da-e1c39680dca8,44a5ccf0-dc02-405e-bb1a-9aa8aea828b8,85730d17-54bc-465a-abf5-8c6eb6c19487,3,2024-02-12,2695.48
c19a2ae8-1a11-435d-8fd1-8e99172bd9e1,6f906bd2-2d1e-4397-9b11-240ceeebf416,d823dc65-ef8b-4ab6-897f-9bf5d0d5b8c7,4,2024-02-19,4882.66
d05063bc-6293-4ff1-8c1d-b9fa40988399,3fbde2b5-b5b7-439c-b87e-25c94fc3903b,b233c719-1d7a-453e-a3ad-99eacf4fe367,1,2024-01-14,3745.75
f34dda43-76b2-4294-9d8a-287a7f0881d6,7b65c703-c37d-40b4-a7ae-6c08761355c6,5d8d5d69-2325-44f7-b5af-02687a52e4fb,5,2024-01-26,1091.22
dbee6d42-92f3-4a2b-8f77-c072c0418cb9,d634d536-73e3-4472-918f-dc6827c22ee3,be8af379-de14-4da4-b0c8-0d6447737fcb,3,2024-01-23,1593.18
c83dd422-d092-4c56-899c-2c551b9cc197,09b6a16e-69f0-4387-9bb3-019233c58c1f,a6b8e8c8-d70d-49ad-b03b-8fa5a87cd7c8,4,2024-01-19,4382.87
361091dc-d787-4cbb-b634-ea317997a165,235163d7-ed92-4750-994d-b0e7310cbfac,6d4dd1c0-6a35-480a-aeb7-50a41c6b9951,4,2024-01-23,1459.82
9ee02688-ccbb-4236-8806-dedb6d7cf0b7,79f1aec2-9ba6-4671-bf74-354eed30fc95,b2a49734-6ede-4d46-b53d-272b71d7a40c,2,2024-02-14,3043.85
8a195990-b913-4287-aaae-33c33645cffa,fdd9da3b-446e-4562-a5fe-2031c6657c94,d053469e-1f7c-4536-8658-614cd5bfdc3e,1,2024-05-03,2325.42
75c7954f-2781-4b5a-8908-ea5eeed5f8c9,ca51ccc0-c72c-42c7-8243-bf942ee90db1,600bd098-cd8c-4a7a-8584-37eb42a3c1f7,3,2024-02-21,4841.48
27bcda40-0360-48c6-ab56-83e3f757dd44,75c270fb-3c20-4a39-bbca-67b5e7e18905,4ecaddc6-8d56-4cad-af72-3f4fb089f6e0,1,2024-01-02,4719.69
b316cd2a-e2fb-4e32-acb8-3c5248d1d38f,5a69905b-e4e5-4cfa-a673-a20b0b8d09ea,8a77e378-a016-4920-b428-81a7e35e6a2e,3,2024-03-13,2738.29
7c4de85e-d3bc-484f-8918-cc894db2e6f2,3992e5df-7a59-4e62-b874-e54ffee439db,782722a0-b2c6-44ac-b336-472b4840d7dc,3,2024-05-03,3055.6
cb89f776-2f9d-4f3e-b8af-b9f6bbb96587,b079211d-9ad2-45ab-841c-02edc4df793c,a5ca495c-b5d5-4104-9f2a-66b774f803cf,5,2024-04-06,682.48
638716fd-8282-4413-bb96-9d29212600b5,fc873f90-1708-4803-8321-775eeba83d4e,311841ec-44d5-4010-bfa5-53014f936cd6,4,2024-01-15,2904.31
b848702f-29be-47fd-8603-7fbd76b0badf,a0b3d4b7-7e3c-483f-b127-f1345d463d70,d8e31a0d-3f76-4261-886d-35d61aaf3885,5,2024-01-08,2874.65
2503199f-514b-4e83-957a-5b6f3f7eb8d3,bd554f86-d505-49e2-a5dd-9ae1e83ce1a8,0ffbd966-2c76-4216-98a6-1fc79dbb55f3,4,2024-03-27,2113.53
ec7704d5-f7e0-483f-b13c-7cf5270b2b7c,04f61a42-27e1-45d1-9955-73b047542849,9818577c-0719-4f5f-8686-4da65d456669,2,2024-01-28,971.22
d01e61d1-93c6-47e8-89b7-cf62178d6743,930913fb-9b88-4585-9a6f-6bc7d8065cb6,97206aee-cd51-491b-a703-5472a15139aa,2,2024-02-19,1526.26
414c0ece-ea41-41f9-8a4d-add620a2571e,5b8378d5-d1a3-4203-b29f-2e0f782aca1f,eb4f9f43-5ba5-40d7-a81d-f57951d24910,3,2024-02-06,1792.56
da8d66fc-936e-48f1-b22d-af4f2c8f0406,ba360d3e-db38-4123-bdef-c3308685e92f,757b3af4-e6b7-433a-ba9c-3fda0c32e484,2,2024-05-05,2814.51
c7beb57d-e9db-4d14-a8de-3ab14e5647e8,a76039da-6b0e-44b1-80bb-c3885968a8c0,a67a4c29-e339-4398-93f0-14fe967fb27a,3,2024-04-23,2311.16
e34b5bd4-cfc5-4ff5-8510-cef6e13c18f2,e5ac5a59-1f3e-4508-b0e5-4c43f8bc58f1,07721586-e56d-4181-8349-1bec44822211,4,2024-04-24,2907.18
2f434e68-1266-44e6-a5c3-a436cf2c896e,3fbde2b5-b5b7-439c-b87e-25c94fc3903b,07583a17-b0d7-4c3d-a25f-322968e56907,4,2024-03-11,2215.05
599d9728-60bb-40bf-bae6-97ad0b1f1245,e333e4af-d128-42b3-963b-3cef1e8597ba,9507bcc2-aa39-4a94-9975-7364f9e002a2,1,2024-05-13,3603.48
e32d0337-6e82-4965-8a72-c93eae1d1c12,f9e7ac14-b249-4337-88a7-0da2e08936c9,95b94ebc-3a05-47be-954c-0c806f897c90,2,2024-02-20,3258.01
6bb19313-0b57-40c5-86cc-dcd224a3d923,49a40812-f3bc-4307-8d2d-f0075eba0cc5,ec411741-8b7c-4937-a4d0-78cf504d8fcf,5,2024-03-19,995.66
3ecf73c2-2e58-49ad-b2de-893418fd1bfb,eb62671b-7bd0-485a-9a36-f65ce5da6cd5,e1a931a4-66f5-4770-80db-a7d954329e42,4,2024-04-18,3521.39
08d07eb5-703a-49d5-93e1-0c47c5defa53,7fd41fa0-40e6-4749-9292-67bc75256343,ffe8698d-93be-40eb-8ce7-1f1ede131b4e,3,2024-01-05,800.59
01a9eba1-81a6-4f2f-aaad-596cf99fd36a,88f97b33-a299-46ca-aed4-0307766a7752,2183f0ae-79cc-499a-b970-2767f48cf772,1,2024-03-02,3325.65
7954ceed-0693-4a1e-baf3-bf2f924ef368,2b721188-9934-46df-b44f-f41a04fd3efe,9411e6a1-d6d1-4293-8134-b97d8e36391f,2,2024-01-27,1474.95
6e97df81-861e-4940-9735-39d7960a07f2,96ad76bb-eef8-4712-93c2-9fd4b962831b,e0d24914-93f1-4af3-b53c-0dcc780dbc0e,1,2024-02-12,1659.83
0f8d35c7-c531-4088-9336-9b447d5643d9,04f61a42-27e1-45d1-9955-73b047542849,968c9460-26d4-414b-9ae0-46a1c5d4405f,1,2024-03-29,158.38
328dabcb-7f90-41de-bda2-ed2b9ddbaa5a,63f73564-979f-46a8-96e5-1a7c1e8c811f,29d33c1c-ba23-42a1-8802-4edd2bbf47b2,1,2024-03-22,2605.7
92bc00c4-ed8d-4e8f-a844-bef9a65a7540,273b40a1-1916-4f53-99db-4f85c00a732c,bacd1db5-be1b-4c3d-a497-b61790565d12,4,2024-02-24,4932.99
cd13c6c0-0af4-4bb4-aa3c-c9c69ad82568,c49586ae-bb77-474a-be18-54fff41aa6c0,ad284557-deed-4813-9fa5-341401a78686,3,2024-03-27,3028.82
2f148a5f-9261-4ac9-adfe-d575fac9cf31,539e2c55-65a5-4a87-9798-3f88addd54c0,22a058b7-df36-47ea-b910-52d62f84fd64,4,2024-02-06,4355.97
e8f447b4-31de-401e-97a9-63b7e62ab6a0,9d74732a-74dd-4c81-9260-8163e6e6ff62,0393d7c5-1fb7-4968-ae6a-508f23965bd5,3,2024-05-10,2296.33
df6f41fe-a801-4d51-a7a4-688c7ac4f97a,7d7e913c-939b-4d09-9610-6885b7414c79,65ed3e1c-d60d-4701-ba87-758294ec7895,2,2024-02-03,1365.17
a9107220-0bd4-4692-9b27-a004459f0884,a79a1053-f8c2-4f6f-9831-176be647028b,e1a931a4-66f5-4770-80db-a7d954329e42,5,2024-02-03,2595.44
b99c2262-d76e-4a21-919f-06ce96aed533,67fc2799-c8bf-4b80-ad5d-7a1e6fe47ebf,bb6ab5a9-ef5a-4f73-8cdc-9075de970066,4,2024-03-13,193.77
d9b80309-3ccb-4217-a02a-941ad833666d,5582b558-c0fd-424c-b3bf-39b8974970c8,8eb8c7f6-2d86-4587-a851-0bd490201e52,3,2024-02-11,146.07
7086b4f0-a4fa-4e64-9edd-5aec34acec10,2e4f0705-4b48-4fb1-b845-a02cdfdb0cd5,9093575d-7a6e-455f-a850-d0dd8d12fdb8,4,2024-03-16,2012.59
d5fba8c8-0c8a-4d8e-8d17-f817136b07e8,4bea5924-562e-408f-8789-2f1503a14a77,171ecb13-4d0a-4249-a28e-534049211e6c,1,2024-01-17,4726.96
4552cb6a-722b-4f60-bd8c-5fcecc6c5089,c31ef580-b595-4e4c-aa06-f68da6e2860e,063f5e6d-14b5-42fa-aae4-aa705c41e696,5,2024-03-31,4828.24
eb44fdb7-436f-4dfd-ba77-12412db8ceb7,fdf5ed4a-a824-411f-9ae0-a604b7929688,97206aee-cd51-491b-a703-5472a15139aa,5,2024-02-13,3298.57
1693c1ad-a374-4b1d-a8f7-50164e05b6bd,abe7ac7b-89e6-48a4-9558-d509dcd55693,4f941eb6-de33-49b2-9870-e9851e6693ee,2,2024-04-15,776.7
28d4e9df-6f3b-47b5-8d48-9760c35a83c3,7662bf9c-3769-48cd-a271-b6ead5a9743d,87a71ff8-54c3-44d8-985f-c7d0c504db24,4,2024-01-30,1461.77
dde77e97-6028-4ce0-a354-03848ff7abb2,31dcb894-1f19-4f86-880a-22bc2e1e89ab,5d8d5d69-2325-44f7-b5af-02687a52e4fb,4,2024-01-31,2066.61
6d3770c1-87f3-4278-bff3-6d2e158a5c12,527af672-9d57-425c-a3d6-09219837c19c,156b40b5-6e4e-4b3d-9ce7-2d799fd41216,3,2024-01-18,2546.69
3a50a1e8-e5a8-4ba3-b0df-bbec66b6e866,64cb55f1-fc41-47b1-b74a-a6a828b92f0a,189e72c2-c079-46af-b0ff-fe93f43f42f9,2,2024-04-06,2857.08
f25a9420-d386-49e1-8f65-c38114bd8318,cdc29661-3b97-40a7-be1e-e48a57200f71,368e9ee5-9c3c-4b0b-bdc9-8d3902a0b0d7,5,2024-04-15,4435.15
6515485d-4060-4cb9-9242-39f85b04c58c,67733382-26fc-4af4-b308-c3563bd870b5,2318ecdc-7f43-4912-b79c-863943a16276,1,2024-03-14,714.28
bd7a7fb4-e1ae-4197-ba5d-e5e9ccd16e95,00424b24-0dc4-4dc9-b518-324ff26b3521,61e8f16f-1288-4ecc-8bb0-329f4dcef865,5,2024-05-04,3022.3
79df12cd-f398-400e-9652-41ad23a66292,8bc1a264-0e88-4106-ad3e-5493602b1868,38df9c9b-7089-4fef-a151-80a172ab218d,4,2024-01-08,4891.04
7776f560-7a90-40f1-a1a4-0dcb4e5386b2,7662bf9c-3769-48cd-a271-b6ead5a9743d,de6b0ee7-8c37-4216-9673-b5b6d341249e,2,2024-04-24,3896.46
e9a06ffa-615f-44f6-a8ec-a37a6c316061,9e3bdd5c-eb4b-4b6a-b8bc-6f57208bf7e1,0d4862ce-6c01-4d5a-9e00-f7f99821473a,1,2024-05-05,2666.15
a2b7a00d-732b-4e3a-8d1c-9c7ba2e9eaf2,d5ef4dbd-f8ee-41fb-8487-cfe5814d6922,9093575d-7a6e-455f-a850-d0dd8d12fdb8,1,2024-05-08,109.73
701250f8-df31-4979-8e89-242b4c6ad659,525e96c1-60c6-4423-81b1-778d32a211b9,e6cad73b-ef67-4818-863c-24ffa9bd03a2,1,2024-04-27,575.67
3c6d2ea7-aa27-4ac2-85ae-7fb99ff2b8c9,c79e0980-7732-48bf-84e2-0fe904c7d894,53aa8988-a286-4c96-9cb3-de8337d46aad,2,2024-02-07,4777.45
40cb2b3a-cec5-45be-99cb-742498ccccc4,6663cc93-7b55-4361-a127-1d50dc68c7f8,572c0097-38a1-48cf-81c4-15cbf76eb536,1,2024-04-15,1284.64
2d499e1b-566b-4281-b77d-cc08731a04e4,ccb27ec3-58b1-4d47-b8ed-e8eef22bd646,b55a1ae0-02cd-43dd-a8ac-534208edc52b,4,2024-04-19,2898.49
d9fdfef0-0be3-4cf9-80a6-ef349f0d6c3c,c8692f92-7cdf-434f-8009-bd78598ae06b,993db7cf-0f09-400e-966e-51aef9466f96,1,2024-01-11,1170.73
0f60cb40-936c-4123-b15e-329b0211ae48,31e5d677-93e7-4ade-8060-279984139402,8c8bb042-dc59-4d8c-a5d9-9cdc9b14a38d,4,2024-03-18,1762.03
aca7aa16-e53d-45da-b1be-bfd02b9cf450,70002a24-a0e4-480c-857a-4cfa9f3193f6,caeec05e-2827-4a18-bc81-98b31ffa6d16,2,2024-03-29,3063.51
fef03947-4297-4312-a9be-66c7576933e6,b7c1f172-fe06-43e5-977f-5289926c23ce,b2a49734-6ede-4d46-b53d-272b71d7a40c,2,2024-01-29,4026.53
8a5624f3-3f79-465e-b09c-91cf4823d172,9e8c0460-ea57-4898-8243-ace4b533bc4d,d990af12-125c-4b38-8262-abf6362510e0,1,2024-03-01,3721.57
e9ba532d-b405-4a24-a16d-157080cf1cfc,92c43a00-24be-4f29-8155-32e2c12739e4,4f941eb6-de33-49b2-9870-e9851e6693ee,1,2024-04-23,848.26
76faf123-b1b7-4b45-8ecf-6b13b24f6e64,7cfdea40-ce7f-40f5-8be4-9825880e211c,1c76adfc-4cd7-4d61-a7df-f5144ae5bb36,4,2024-01-16,4804.69
845e3f42-a9de-4423-8af9-da3b990df81c,2583270d-50cd-4d4a-8662-94dfd4ddcaeb,c5bc9ebe-7e41-4658-8d55-21048cc42cb2,1,2024-03-27,3710.91
a2899df4-943d-42d7-81a7-2779149dd31d,8be7ae1a-15e3-43d1-960e-5cde19f218d9,bc99d13e-08ee-4af0-aa2c-361f85d0929f,1,2024-05-02,491.28
1558c407-6164-4f65-a464-821646fa68c2,667e3c6f-7e82-4b2d-b761-e59b19ae4d2b,7f75479e-6b42-402e-8c7e-40a5656fa143,1,2024-01-09,504.31
de9b8ae8-d56d-425d-82df-647917e0b2c8,f4a1b8ad-db69-401c-8d35-b120d55e1e99,a5ca495c-b5d5-4104-9f2a-66b774f803cf,1,2024-05-12,4536.17
fcb49c57-6980-459f-a16f-772ae261f266,d5c08c21-b0d3-4906-a2a2-4855de4dc845,34648385-be0c-4a5b-b0a3-9cf5d8c185ff,5,2024-02-24,883.5
d118f21b-3602-424f-9401-e25463a4e06b,cc8761e9-d323-4623-899a-e3c2ee652241,b184d8a4-67f4-4399-b0f1-e092a8b8bfd4,3,2024-01-15,112.88
75fa1582-efda-424e-a6f7-11250168c303,2530f618-3fe1-4155-8d80-f4ce4b6a6db8,56a1be6a-8dbf-403b-a966-9e37da9e5901,4,2024-03-25,3549.32
cb49f9e3-6daf-4695-817f-a5098b695665,f547a3f8-799d-4a2e-a025-48f7388c2866,599fec3b-6d4a-45ee-9054-6e09cba71ad0,4,2024-05-01,3447.26
9171355a-659f-40c2-a426-8d06de51642a,290e5be0-3299-42fd-a613-ffe5e297f95a,9ead97a4-2c86-4352-995f-6ff2b3793224,4,2024-04-01,2168.3
479cad5a-ccd2-4a4c-ad12-ed9090fbc99e,9dc146fb-9130-4d30-ab39-cf6ecb1c86b1,4da303a5-caad-4dc4-ac7b-00b29c5c5b19,3,2024-02-02,1278.94
6d461d37-e47d-432d-afc4-796a2f39efee,156fdff4-4614-436d-b8ec-61041663efb6,36e608b6-696c-41e5-a8db-c6aeedb49f85,5,2024-01-02,479.39
b436d386-58a7-4a4c-bafd-414ab348f384,ee524dce-8fd3-4251-8272-88681e14aa21,73052e73-c70f-4944-b239-b495e1d0665c,1,2024-02-24,3642.62
880ccd8f-0d6a-4cd5-98be-55955e005b40,4e9d4de2-f058-4956-b310-881bcbf21f02,025bae99-9626-4f8a-b72f-ef19831acc20,4,2024-02-06,81.13
0226df03-b524-4108-98eb-20e4495b0b36,d9d04181-3e89-47f9-a44c-340449b5f326,b7cc7b6c-4539-45d2-8e17-dc802bfa8f4d,2,2024-01-10,357.07
375e6443-79c6-41e0-8fd0-230d7cdf6686,e0f910e4-0212-492c-9e33-2f2402dae789,84136b02-78da-4201-9625-8863cfe116f9,3,2024-05-04,3970.53
b9f03c96-b685-4dae-a387-3e2a2db1b5ef,6993e6cf-88a8-4b67-8aa4-01f8097da0ff,9818577c-0719-4f5f-8686-4da65d456669,5,2024-01-31,527.89
b25fe2ed-8cb4-412e-8d3b-bb61a62f3462,19dffa00-4e73-4370-9b74-1374e3089c69,599fec3b-6d4a-45ee-9054-6e09cba71ad0,4,2024-03-19,3494.74
fda8543d-4ac7-44b9-8c33-dada8f955576,dade3c9e-9200-4f21-9211-72297df09b70,1cd8e5a9-8ad2-4b20-8325-0e3223500b06,3,2024-01-16,4305.93
b1e125c9-e45b-4a6a-9770-335f4740099a,c399684e-dde9-4e3f-aa2b-087fbb12645f,36a32512-3ecf-4279-8e8e-b0ddc7e966a2,1,2024-04-25,71.25
7ea8811d-d7c0-43a3-a03c-ff891b0475b8,2583270d-50cd-4d4a-8662-94dfd4ddcaeb,72ddf0f9-be47-419e-98c7-7e1ff19b470c,2,2024-03-06,991.29
2245906c-20f4-433c-9104-7bf74de7870e,559e09e5-7f70-4bf0-a8e4-b11c12e9b034,9e7eb4a5-d766-42c3-85cc-064d4643a20e,4,2024-02-14,4204.8
f4da0ca7-75df-48ec-9885-28ec7d5c6a69,8c34b845-f1de-42c0-a356-07442d0c6a56,e5c1231c-6ba5-4f03-8e32-b8078f32d46c,3,2024-03-16,1702.33
9c66a6ff-7dfd-4c20-b754-a6e89278349d,128af025-2a6a-4e66-961c-c7846ea9b197,c679da57-dd30-4f07-9d62-4734615ffaaa,2,2024-01-08,3879.24
8778b375-b70d-40f4-91e4-962e9ba03b9f,19ca71ec-f71d-47e8-aed5-31e7f29c3784,bff16090-574b-4b6c-bce1-2d0c80da0c7a,1,2024-04-21,3768.71
4b5289fe-d59e-4702-a887-97932a330c89,39289d8e-efa8-402a-a9b4-54f7e6df51d2,3617bd72-0aa6-40ef-9e9f-3851123114a6,1,2024-05-13,1854.52
0d840012-6690-4d93-b42d-e69b66d83a52,d46fe097-3c8a-479b-8a17-fafa78cfb885,e1adb97b-1ed0-45e1-ad15-0ac9ae609495,4,2024-01-29,840.49
0d7de0f0-6102-492f-be54-f1d066948274,048accfb-d856-45ef-a526-d83527d3082f,a2f394fa-c82f-4505-81f4-401784fb9d86,5,2024-01-08,3587.69
6acfe0ed-83d3-4ae5-8225-2501085dff56,a75dfdc1-9f64-46d7-8dca-3fd0b07efb8d,47192830-d743-45c5-b1b2-93e7cb4826ae,1,2024-02-02,4584.86
7eb966c7-1791-4d9e-8549-ffca2bd58050,76e51284-81d1-4d3f-a6e5-320170bf09df,ffe8698d-93be-40eb-8ce7-1f1ede131b4e,2,2024-04-28,3438.37
7e4c1a37-dd85-4b8d-b94a-be8b4925ccf0,a75dfdc1-9f64-46d7-8dca-3fd0b07efb8d,9818577c-0719-4f5f-8686-4da65d456669,1,2024-02-02,398.42
95499e25-2278-40e7-ab02-0f2ad3a230e3,d46fe097-3c8a-479b-8a17-fafa78cfb885,fcc4e2bf-58cc-463c-938e-b026b68af74f,4,2024-02-26,4686.08
852fdfa2-1ebd-4488-8a9d-d6a1900f8e8d,d9d04181-3e89-47f9-a44c-340449b5f326,4db57d40-6e98-48c7-91ed-e38cd18d87d9,4,2024-02-19,3173.31
9560bc69-66df-4f18-bfde-39ed87f4f205,d606f21d-9cfd-42fe-b48e-f267d783a3db,4db57d40-6e98-48c7-91ed-e38cd18d87d9,4,2024-01-02,4824.93
8a660e78-b67e-41bf-80c4-ac7863895d74,e06d5734-a18f-44b0-800d-0200e3ebc830,583a2ed5-6ede-4680-ac49-ff6a2c9cc2e5,4,2024-03-03,3873.98
614c27ee-1fb9-4f4f-b90c-bdfe626de718,994c50ec-c9e0-4006-a25e-7d80c98ba4e4,a066a889-207f-4c0d-91d7-a48afebc2c44,2,2024-05-03,3698.28
1f1bd7e1-ccb3-423b-88ed-f4439fc4cd46,45e62420-5cd9-4c19-908e-8ee73e53e105,6012f60e-4eb6-468f-8fef-0aad7d7363ed,2,2024-04-13,1380.69
d8579715-5cb3-4780-b839-e3a028dce16d,908c7563-af46-4bd8-a357-de1ea4dc4624,7a2c41f1-3390-4f75-9301-a524605b3aef,1,2024-02-20,3152.11
74398f92-0e15-405c-8ac5-114d8e67eff4,51958aaa-6e7a-4299-99d6-28dd71b6bce3,600ea317-9ea7-44e6-bc09-09d1db7da3a7,1,2024-05-11,2123.55
3a7aed24-417a-4497-8c9c-0ac03acdffa7,4ea512d5-1053-4c53-b0e7-8b986bc85ac9,7188ffc7-3d48-4ccc-9966-b9fc1280de2f,1,2024-04-16,1305.49
0b1d9d71-379f-47bf-b310-e98b0572f892,5c7b49e2-1cf2-4dce-81e4-567a6abfc5c9,f69e3310-64b0-4f28-9017-6627e5d2fb41,3,2024-02-16,391.01
20cdd7c6-7dac-4620-8059-ee0a1d4b8090,b8a97b6f-0bc0-4760-9d89-821c22ee2264,bb6ab5a9-ef5a-4f73-8cdc-9075de970066,3,2024-02-18,1423.54
da8082ae-7744-4d91-bb09-a3e3e4d3dfc8,0dee3b63-81c1-445d-a1ba-f595666d92f9,25ac3ac7-80b9-45f5-8fb4-08a43822bda7,1,2024-05-13,4049.92
bb6fbaed-f1ef-4b33-aa65-b6290a1f1639,e94df8cd-2054-4fb7-88a2-abdf318c16d4,01a51561-79a3-4248-8779-183776e03a96,5,2024-03-12,1956.05
c741122c-cc87-4e7b-a8bc-f491ab14270c,60d2c641-ea17-4d7c-a3a3-495fc344524a,6ab6c5ff-0b9d-4c5b-abda-b0db0a8a83d4,4,2024-03-12,2769.06
39c2c153-5774-4f05-a5bf-a29f8be9ffe5,ff6b8ffd-8351-4992-a465-dd7b23562156,c5cd35cb-79cb-4773-b35f-c374c083e29a,1,2024-01-06,1259.9
98b790be-1151-47e2-8a7d-46cdc7ceb547,ddc7aa02-1538-4e3f-9120-d562e62f77bd,ffe8698d-93be-40eb-8ce7-1f1ede131b4e,1,2024-03-21,1249.83
c7a720b5-feac-44fd-ba26-c1fcd0de5726,5a8582c0-3351-4a69-9633-d2d685680abc,d053469e-1f7c-4536-8658-614cd5bfdc3e,4,2024-03-26,3008.43
b950d0d8-61c2-4c61-bae8-068045c441e9,3f3c0630-db57-43fb-a428-e1ceedbd3f1c,891461b8-3f10-4742-9f69-d47e144913df,4,2024-02-24,2149.58
f8c4a2bb-d720-40eb-a5f6-70647e0f6a21,ce331b3b-4122-483e-bdb3-9798ac7b7fb0,6012f60e-4eb6-468f-8fef-0aad7d7363ed,1,2024-03-13,3144.42
a10b92dd-197e-4946-acfb-886d9d5e2ab6,130162a7-99b5-46f4-9639-6313db854a09,55715364-684c-4955-8707-23056e38228e,5,2024-01-11,1523.02
54391b67-896a-41fc-9509-7f1e2dc35712,6a24d301-cded-43b4-a20c-77da21ff4c9b,4da90d20-2ddb-4ce6-a98d-e0c83ad7182b,1,2024-04-24,3332.22
023f2340-ba86-45cf-88cb-79f02ee1eae8,57f82cb2-7ccc-4909-af35-4eda74d39c57,59df0df5-99c9-48bc-87ca-2f04975b804b,2,2024-04-08,3343.24
8215be9a-3a8b-4680-9b3d-10cd1ffda6fa,10088fbf-074c-4aba-83c2-f252efd8c51c,4cefeedc-65a9-4be1-b5e9-44282125d073,2,2024-02-11,1657.51
3cedc0a3-1559-4f63-9944-7b8ad912cea7,d61ea2fa-d16d-40bc-9887-e91eea703c64,0d8d5f4e-45e4-4974-a275-39d1f5fe17bf,1,2024-01-22,1374.22
cbdd56eb-87eb-4773-b220-2ecdf1c439c6,175945a2-196e-4f74-adce-42c7eb0f2463,e1adb97b-1ed0-45e1-ad15-0ac9ae609495,4,2024-05-08,895.58
33eb2708-f48a-44ec-940b-f6f555d25f82,ef9b3678-d6cb-4376-9bfa-ea761ee68a5e,2318ecdc-7f43-4912-b79c-863943a16276,3,2024-01-30,409.92
f9ce4641-e578-4f6e-b4f8-5451a7c4e114,d29ca0b9-4356-4d83-91d7-41e229e05b16,95dbcc02-5aa8-4fc6-b152-ff100422b300,4,2024-01-05,703.36
a47e2468-1caf-4e5f-a62a-dd4c585f48b6,2011d3ce-94e4-4577-9512-a36ec9fe1c6f,052c6889-cb15-4dbe-813e-ded1b6b01ec4,5,2024-04-29,1111.55
e33f07b1-6866-4339-ae29-93f369fac29d,80197518-23c2-4462-a1ee-b0b3d3f52da1,a0acd24b-85c0-4909-82a2-ab3b902d8c3d,3,2024-04-12,1005.69
a1497498-7cc6-4d25-b573-b86427d745e0,7db8d811-71c9-467f-bfcb-bab7665dafcd,3c3ce79d-6b0c-4c7d-93fc-c8ab887389b2,5,2024-01-06,3120.23
e03fa25e-61d8-489e-ad85-269c13658b09,4205d952-234e-46e9-864e-b99a74f1195b,c7a1cea8-1a8c-4689-b99d-3ef03358b3a9,5,2024-03-22,4743.43
3cf12d21-d1bd-4772-884f-e5323dad4f62,f4fbc2c0-0d21-4f15-8153-698d90c37c01,7a65151c-b2dd-447c-be5d-504486debde2,1,2024-02-17,212.74
b11ec1e7-2b10-43f3-9a3c-c26bc55f9d31,825cf162-fdf7-4163-80e1-2feb58a73671,d09cc910-92af-4418-b959-0d4ea755add1,1,2024-05-12,1568.27
9f506dee-6cce-49fa-989a-25dc8d5c8e7f,ae687460-0f52-4681-94ab-4a59e1aa7333,22a058b7-df36-47ea-b910-52d62f84fd64,5,2024-01-04,2412.55
22f6e4f0-cb21-4f45-8268-0879f1f92673,bb8ca504-0ac0-45b2-b369-f6ee6fd04d1b,9cc0eba2-f253-4254-8507-a5c3809185e6,4,2024-04-21,2531.06
9aee8dd3-daab-4ce3-b5a8-cd605234415c,ebe41c09-fee2-4ef6-9993-3aa3c882c4bb,28fdb5a9-8a6b-41cb-b3f1-68a43556b4eb,5,2024-02-08,1487.7
a5e1af4c-b7b0-42fa-abab-f00a26afbc2e,6d0facfc-6df6-4106-824a-df6ee29dd0f4,8fffd136-89e8-41c4-a063-33f330cc46e8,3,2024-02-15,1444.09
acab51d4-47e6-405f-95c4-e5501d6e2b41,207005c6-73a7-48b9-8d42-29af85c01505,775baa64-f957-49bb-9905-3d290188b8dd,2,2024-04-07,4395.65
e3da0830-e795-47c2-9d72-1a1bc8a3d2b7,a6733d47-104b-4ffd-8457-5fe0c5f6a6e7,72ddf0f9-be47-419e-98c7-7e1ff19b470c,1,2024-01-23,4646.76
c4f5be8a-86ec-456f-ac04-614dbe054e27,f95dc9cb-5739-4096-bbc6-12bbce45a82a,600ea317-9ea7-44e6-bc09-09d1db7da3a7,1,2024-04-13,4664.08
6141b62c-0597-4580-a9ef-d59a41e01e1e,70e04968-376d-4a6c-8f83-3ea0568fde2f,4da90d20-2ddb-4ce6-a98d-e0c83ad7182b,3,2024-05-07,1467.64
3879f115-7747-4847-af26-5d7dca4ade3d,bd0c1f6d-9c7a-40f4-b3a3-5b34c9b40eda,7cda9a18-cc2c-4578-bf91-7461cd5d60d4,4,2024-02-25,3886.55
c62be851-f43f-4149-a200-3d246b32c86e,fd02fb0f-38a7-4250-9ca4-a04ca16b6835,72ddf0f9-be47-419e-98c7-7e1ff19b470c,3,2024-02-25,2503.8
64d7f940-64ba-4ca6-96e6-f57d132a3e72,63601ffd-148b-4c83-afb6-44d81ca2d51f,ee7a083f-c7df-46ee-8229-2cf5fb734950,1,2024-04-18,1106.51
ddb459a6-83e7-4aa2-9af8-9832b8ba8ff2,7577d9c5-df54-4e58-ac74-f5ee2b29220f,06dc08a0-f579-479e-bec4-4e73a39de3a2,3,2024-05-03,1791.25
c3e9859e-494c-47f2-b912-c010bfb4ff63,47eaf75b-9e40-412e-9e16-e8f1d985ba67,cd05a904-eef1-4892-a039-b4ef0500e50f,3,2024-02-12,916.37
